index,Name,Program Identifier,Inspection Date,Description,Address,City,Zip Code,Phone,Longitude,Latitude,Inspection Business Name,Inspection Type,Inspection Score,Inspection Result,Inspection Closed Business,Violation Type,Violation Description,Violation Points,Business_ID,Inspection_Serial_Num,Violation_Record_ID
8396,BON APPETIT,WAREHOUSE 345 CAFE @ AMAZON BON APPETIT,02/11/2013,Seating > 250 - Risk Category III,345 BOREN AVE,SEATTLE,98109,(206) 342-2000,-122.336159566,47.621679186,BON APPETIT,Consultation/Education - Field,0,Complete,False,,,0,PR0081205,DA2413490,
8397,BON APPETIT,ZOKA COFFEE ROASTER @ AMAZON BON APPETIT,02/11/2013,Seating 13-50 - Risk Category II,345 BOREN AVE,SEATTLE,98109,(206) 342-2000,-122.336159566,47.621679186,BON APPETIT,Routine Inspection/Field Review,0,Satisfactory,False,,,0,PR0081206,DA2413488,
8398,BON APPETIT,BON APPETIT @ AMAZON.COM /COFFEE BAR,01/30/2013,Seating 13-50 - Risk Category I,440 TERRY AVE N,SEATTLE,98109,(206) 266-0576,-122.3370666425,47.622519375,BON APPETIT,Routine Inspection/Field Review,0,Satisfactory,False,,,0,PR0079927,DA2410167,
8399,BON APPETIT,BON APPETIT @ AMAZON.COM / KITCHEN/ DOWNSTAIRS,01/30/2013,Seating 0-12 - Risk Category III,440 TERRY AVE N,SEATTLE,98109,(206) 266-0576,-122.3370666425,47.622519375,BON APPETIT,Routine Inspection/Field Review,10,Unsatisfactory,False,red,2110 - Proper cold holding temperatures (greater than  45 degrees F),10,PR0079926,DA2410166,IV6496633
8400,BON APPETIT,BON APPETIT @ AMAZON.COM/ SERVER,01/30/2013,Seating 151-250 - Risk Category III,440 TERRY AVE N,SEATTLE,98109,(206) 266-0576,-122.3370666425,47.622519375,BON APPETIT,Routine Inspection/Field Review,10,Unsatisfactory,False,red,2110 - Proper cold holding temperatures (greater than  45 degrees F),10,PR0079925,DA2410165,IV6496561
8401,BON APPETIT,BON APPETIT - CHARDIN KITCHEN,11/26/2012,Caterer - Risk Category III,1020 E JEFFERSON ST,SEATTLE,98122,,-122.318598,47.606786,BON APPETIT,Consultation/Education - Field,0,Complete,False,,,0,PR0077021,DA2392190,
8402,BON APPETIT,BON APPETIT,11/02/2012,Seating 51-150 - Risk Category III,1301 2ND AVE,SEATTLE,98101,(206) 505-3668,-122.33771765,47.60736105,BON APPETIT,Consultation/Education - Field,0,Complete,False,,,0,PR0080924,DA2387651,
8403,BON APPETIT,BON APPETIT,08/28/2012,Seating 51-150 - Risk Category III,1301 2ND AVE,SEATTLE,98101,(206) 505-3668,-122.33771765,47.60736105,BON APPETIT,Routine Inspection/Field Review,5,Unsatisfactory,False,red,2120 - Proper cold holding temperatures ( 42 degrees F to 45 degrees F),5,PR0080924,DA2365541,IV5835183
8404,BON APPETIT,WAREHOUSE 345 CAFE @ AMAZON BON APPETIT,08/23/2012,Seating > 250 - Risk Category III,345 BOREN AVE,SEATTLE,98109,(206) 342-2000,-122.336159566,47.621679186,BON APPETIT,Consultation/Education - Field,0,Complete,False,,,0,PR0081205,DA2364316,
8405,BON APPETIT,BON APPETIT @ AMAZON.COM / KITCHEN/ DOWNSTAIRS,08/23/2012,Seating 0-12 - Risk Category III,440 TERRY AVE N,SEATTLE,98109,(206) 266-0576,-122.3370666425,47.622519375,BON APPETIT,Consultation/Education - Field,0,Complete,False,,,0,PR0079926,DA2364314,
8406,BON APPETIT,BON APPETIT @ AMAZON.COM/ SERVER,08/23/2012,Seating 151-250 - Risk Category III,440 TERRY AVE N,SEATTLE,98109,(206) 266-0576,-122.3370666425,47.622519375,BON APPETIT,Consultation/Education - Field,0,Complete,False,,,0,PR0079925,DA2364313,
8407,BON APPETIT,BON APPETIT - CHARDIN KITCHEN,06/04/2012,Caterer - Risk Category III,1020 E JEFFERSON ST,SEATTLE,98122,,-122.318598,47.606786,BON APPETIT,Routine Inspection/Field Review,0,Satisfactory,False,,,0,PR0077021,DA2339553,
8408,BON APPETIT,WAREHOUSE 345 CAFE @ AMAZON BON APPETIT,04/27/2012,Seating > 250 - Risk Category III,345 BOREN AVE,SEATTLE,98109,(206) 342-2000,-122.336159566,47.621679186,BON APPETIT,Routine Inspection/Field Review,0,Satisfactory,False,,,0,PR0081205,DA2328852,
8409,BON APPETIT,ZOKA COFFEE ROASTER @ AMAZON BON APPETIT,04/27/2012,Seating 13-50 - Risk Category II,345 BOREN AVE,SEATTLE,98109,(206) 342-2000,-122.336159566,47.621679186,BON APPETIT,Consultation/Education - Field,0,Satisfactory,False,,,0,PR0081206,DA2328853,
8410,BON APPETIT,BON APPETIT @ AMAZON.COM/ SERVER,04/27/2012,Seating 151-250 - Risk Category III,440 TERRY AVE N,SEATTLE,98109,(206) 266-0576,-122.3370666425,47.622519375,BON APPETIT,Routine Inspection/Field Review,0,Satisfactory,False,,,0,PR0079925,DA2328854,
8411,BON APPETIT,BON APPETIT @ AMAZON.COM / KITCHEN/ DOWNSTAIRS,04/27/2012,Seating 0-12 - Risk Category III,440 TERRY AVE N,SEATTLE,98109,(206) 266-0576,-122.3370666425,47.622519375,BON APPETIT,Routine Inspection/Field Review,0,Satisfactory,False,,,0,PR0079926,DA2328855,
8412,BON APPETIT,BON APPETIT - CHARDIN KITCHEN,04/10/2012,Caterer - Risk Category III,1020 E JEFFERSON ST,SEATTLE,98122,,-122.318598,47.606786,BON APPETIT,Routine Inspection/Field Review,15,Unsatisfactory,False,blue,"3400 - Wiping cloths properly used, stored",5,PR0077021,DA2323534,IV5187022
8413,BON APPETIT,BON APPETIT - CHARDIN KITCHEN,04/10/2012,Caterer - Risk Category III,1020 E JEFFERSON ST,SEATTLE,98122,,-122.318598,47.606786,BON APPETIT,Routine Inspection/Field Review,15,Unsatisfactory,False,red,0600 - Adequate handwashing facilities,10,PR0077021,DA2323534,IV5187069
8414,BON APPETIT,BON APPETIT,02/29/2012,Seating 51-150 - Risk Category III,1301 2ND AVE,SEATTLE,98101,(206) 505-3668,-122.33771765,47.60736105,BON APPETIT,Return Inspection,0,Complete,False,,,0,PR0080924,DA2310389,
8415,BON APPETIT,BON APPETIT,02/22/2012,Seating 51-150 - Risk Category III,1301 2ND AVE,SEATTLE,98101,(206) 505-3668,-122.33771765,47.60736105,BON APPETIT,Routine Inspection/Field Review,25,Unsatisfactory,False,blue,"4400 - Plumbing properly sized, installed,...",5,PR0080924,DA2308552,IV4876861
8416,BON APPETIT,BON APPETIT,02/22/2012,Seating 51-150 - Risk Category III,1301 2ND AVE,SEATTLE,98101,(206) 505-3668,-122.33771765,47.60736105,BON APPETIT,Routine Inspection/Field Review,25,Unsatisfactory,False,red,0200 - Food Worker Cards current for all food...,5,PR0080924,DA2308552,IV4876824
8417,BON APPETIT,BON APPETIT,02/22/2012,Seating 51-150 - Risk Category III,1301 2ND AVE,SEATTLE,98101,(206) 505-3668,-122.33771765,47.60736105,BON APPETIT,Routine Inspection/Field Review,25,Unsatisfactory,False,red,0600 - Adequate handwashing facilities,10,PR0080924,DA2308552,IV4876819
8418,BON APPETIT,BON APPETIT,02/22/2012,Seating 51-150 - Risk Category III,1301 2ND AVE,SEATTLE,98101,(206) 505-3668,-122.33771765,47.60736105,BON APPETIT,Routine Inspection/Field Review,25,Unsatisfactory,False,red,2120 - Proper cold holding temperatures ( 42 degrees F to 45 degrees F),5,PR0080924,DA2308552,IV4876847
8419,BON APPETIT,BON APPETIT @ AMAZON.COM / KITCHEN/ DOWNSTAIRS,01/10/2012,Seating 0-12 - Risk Category III,440 TERRY AVE N,SEATTLE,98109,(206) 266-0576,-122.3370666425,47.622519375,BON APPETIT,Routine Inspection/Field Review,0,Satisfactory,False,,,0,PR0079926,DA2296213,
8420,BON APPETIT,BON APPETIT @ AMAZON.COM /COFFEE BAR,01/10/2012,Seating 13-50 - Risk Category I,440 TERRY AVE N,SEATTLE,98109,(206) 266-0576,-122.3370666425,47.622519375,BON APPETIT,Routine Inspection/Field Review,0,Satisfactory,False,,,0,PR0079927,DA2296215,
8421,BON APPETIT,ZOKA COFFEE ROASTER @ AMAZON BON APPETIT,01/10/2012,Seating 13-50 - Risk Category II,345 BOREN AVE,SEATTLE,98109,(206) 342-2000,-122.336159566,47.621679186,BON APPETIT,Routine Inspection/Field Review,0,Satisfactory,False,,,0,PR0081206,DA2296217,
8422,BON APPETIT,WAREHOUSE 345 CAFE @ AMAZON BON APPETIT,01/10/2012,Seating > 250 - Risk Category III,345 BOREN AVE,SEATTLE,98109,(206) 342-2000,-122.336159566,47.621679186,BON APPETIT,Routine Inspection/Field Review,0,Satisfactory,False,,,0,PR0081205,DA2296216,
8423,BON APPETIT,BON APPETIT @ AMAZON.COM/ SERVER,01/10/2012,Seating 151-250 - Risk Category III,440 TERRY AVE N,SEATTLE,98109,(206) 266-0576,-122.3370666425,47.622519375,BON APPETIT,Routine Inspection/Field Review,0,Satisfactory,False,,,0,PR0079925,DA2296214,
8424,BON APPETIT,BON APPETIT - CHARDIN KITCHEN,12/12/2011,Caterer - Risk Category III,1020 E JEFFERSON ST,SEATTLE,98122,,-122.318598,47.606786,BON APPETIT,Consultation/Education - Field,0,Complete,False,,,0,PR0077021,DA2288379,
8425,BON APPETIT,BON APPETIT,12/02/2011,Seating 51-150 - Risk Category III,1301 2ND AVE,SEATTLE,98101,(206) 505-3668,-122.33771765,47.60736105,BON APPETIT,Consultation/Education - Field,0,Complete,False,,,0,PR0080924,DA2285853,
8426,BON APPETIT,BON APPETIT,10/21/2011,Seating 51-150 - Risk Category III,1301 2ND AVE,SEATTLE,98101,(206) 505-3668,-122.33771765,47.60736105,BON APPETIT,Routine Inspection/Field Review,20,Unsatisfactory,False,red,0600 - Adequate handwashing facilities,10,PR0080924,DA2273390,IV4240056
8427,BON APPETIT,BON APPETIT,10/21/2011,Seating 51-150 - Risk Category III,1301 2ND AVE,SEATTLE,98101,(206) 505-3668,-122.33771765,47.60736105,BON APPETIT,Routine Inspection/Field Review,20,Unsatisfactory,False,red,2110 - Proper cold holding temperatures (greater than  45 degrees F),10,PR0080924,DA2273390,IV4240012
8428,BON APPETIT,ZOKA COFFEE ROASTER @ AMAZON BON APPETIT,08/29/2011,Seating 13-50 - Risk Category II,345 BOREN AVE,SEATTLE,98109,(206) 342-2000,-122.336159566,47.621679186,BON APPETIT,Consultation/Education - Field,0,Complete,False,,,0,PR0081206,DA2255901,
8429,BON APPETIT,WAREHOUSE 345 CAFE @ AMAZON BON APPETIT,08/29/2011,Seating > 250 - Risk Category III,345 BOREN AVE,SEATTLE,98109,(206) 342-2000,-122.336159566,47.621679186,BON APPETIT,Consultation/Education - Field,0,Complete,False,,,0,PR0081205,DA2255899,
8430,BON APPETIT,BON APPETIT @ AMAZON.COM / KITCHEN/ DOWNSTAIRS,08/29/2011,Seating 0-12 - Risk Category III,440 TERRY AVE N,SEATTLE,98109,(206) 266-0576,-122.3370666425,47.622519375,BON APPETIT,Consultation/Education - Field,0,Complete,False,,,0,PR0079926,DA2255887,
8431,BON APPETIT,BON APPETIT @ AMAZON.COM/ SERVER,08/29/2011,Seating 151-250 - Risk Category III,440 TERRY AVE N,SEATTLE,98109,(206) 266-0576,-122.3370666425,47.622519375,BON APPETIT,Consultation/Education - Field,0,Complete,False,,,0,PR0079925,DA2255885,
8432,BON APPETIT,BON APPETIT - CHARDIN KITCHEN,06/06/2011,Caterer - Risk Category III,1020 E JEFFERSON ST,SEATTLE,98122,,-122.318598,47.606786,BON APPETIT,Routine Inspection/Field Review,0,Satisfactory,False,,,0,PR0077021,DA2227281,
8433,BON APPETIT,BON APPETIT,04/20/2011,Seating 51-150 - Risk Category III,1301 2ND AVE,SEATTLE,98101,(206) 505-3668,-122.33771765,47.60736105,BON APPETIT,Routine Inspection/Field Review,5,Unsatisfactory,False,red,2120 - Proper cold holding temperatures ( 42 degrees F to 45 degrees F),5,PR0080924,DA2214813,IV3424732
8434,BON APPETIT,BON APPETIT @ AMAZON.COM / KITCHEN/ DOWNSTAIRS,04/18/2011,Seating 0-12 - Risk Category III,440 TERRY AVE N,SEATTLE,98109,(206) 266-0576,-122.3370666425,47.622519375,BON APPETIT,Routine Inspection/Field Review,0,Satisfactory,False,,,0,PR0079926,DA2212463,
8435,BON APPETIT,WAREHOUSE 345 CAFE @ AMAZON BON APPETIT,04/18/2011,Seating > 250 - Risk Category III,345 BOREN AVE,SEATTLE,98109,(206) 342-2000,-122.336159566,47.621679186,BON APPETIT,Routine Inspection/Field Review,0,Satisfactory,False,,,0,PR0081205,DA2212453,
8436,BON APPETIT,ZOKA COFFEE ROASTER @ AMAZON BON APPETIT,04/18/2011,Seating 13-50 - Risk Category II,345 BOREN AVE,SEATTLE,98109,(206) 342-2000,-122.336159566,47.621679186,BON APPETIT,Routine Inspection/Field Review,0,Satisfactory,False,,,0,PR0081206,DA2212446,
8437,BON APPETIT,BON APPETIT @ AMAZON.COM/ SERVER,04/18/2011,Seating 151-250 - Risk Category III,440 TERRY AVE N,SEATTLE,98109,(206) 266-0576,-122.3370666425,47.622519375,BON APPETIT,Routine Inspection/Field Review,10,Unsatisfactory,False,red,2110 - Proper cold holding temperatures (greater than  45 degrees F),10,PR0079925,DA2212436,IV3390153
8438,BON APPETIT,BON APPETIT @ AMAZON.COM /COFFEE BAR,04/04/2011,Seating 13-50 - Risk Category I,440 TERRY AVE N,SEATTLE,98109,(206) 266-0576,-122.3370666425,47.622519375,BON APPETIT,Routine Inspection/Field Review,0,Satisfactory,False,,,0,PR0079927,DA2208613,
8439,BON APPETIT,BON APPETIT - CHARDIN KITCHEN,01/27/2011,Caterer - Risk Category III,1020 E JEFFERSON ST,SEATTLE,98122,,-122.318598,47.606786,BON APPETIT,Routine Inspection/Field Review,0,Satisfactory,False,,,0,PR0077021,DA2189068,
8440,BON APPETIT,BON APPETIT @ AMAZON.COM/ SERVER,01/04/2011,Seating 151-250 - Risk Category III,440 TERRY AVE N,SEATTLE,98109,(206) 266-0576,-122.3370666425,47.622519375,BON APPETIT,Routine Inspection/Field Review,0,Satisfactory,False,,,0,PR0079925,DA2182440,
8441,BON APPETIT,BON APPETIT @ AMAZON.COM /COFFEE BAR,01/04/2011,Seating 13-50 - Risk Category I,440 TERRY AVE N,SEATTLE,98109,(206) 266-0576,-122.3370666425,47.622519375,BON APPETIT,Routine Inspection/Field Review,0,Satisfactory,False,,,0,PR0079927,DA2182439,
8442,BON APPETIT,BON APPETIT @ AMAZON.COM /COFFEE BAR,01/04/2011,Seating 13-50 - Risk Category I,440 TERRY AVE N,SEATTLE,98109,(206) 266-0576,-122.3370666425,47.622519375,BON APPETIT,Routine Inspection/Field Review,0,Satisfactory,False,,,0,PR0079927,DA2182441,
8443,BON APPETIT - THE DISH,BON APPETIT - THE DISH,12/11/2014,Seating 51-150 - Risk Category III,1700 7TH AVE ,SEATTLE,98101,,-122.3352124297,47.613985458100004,BON APPETIT - THE DISH,Routine Inspection/Field Review,0,Satisfactory,False,,,0,PR0066868,DAHVAP040,
8444,BON APPETIT - THE DISH,BON APPETIT - THE DISH,08/15/2014,Seating 51-150 - Risk Category III,1700 7TH AVE ,SEATTLE,98101,,-122.3352124297,47.613985458100004,BON APPETIT - THE DISH,Routine Inspection/Field Review,5,Satisfactory,False,blue,"3200 - Insects, rodents, animals not present; entrance controlled.",5,PR0066868,DAQY00PND,IVA83MGX1
8445,BON APPETIT - THE DISH,BON APPETIT - THE DISH,03/18/2014,Seating 51-150 - Risk Category III,1700 7TH AVE ,SEATTLE,98101,,-122.3352124297,47.613985458100004,BON APPETIT - THE DISH,Consultation/Education - Field,0,Complete,False,,,0,PR0066868,DA2WX2YKE,
8446,BON APPETIT - THE DISH,BON APPETIT - THE DISH,12/16/2013,Seating 51-150 - Risk Category III,1700 7TH AVE ,SEATTLE,98101,,-122.3352124297,47.613985458100004,BON APPETIT - THE DISH,Consultation/Education - Field,0,Complete,False,,,0,PR0066868,DA4KPFWOI,
8447,BON APPETIT - THE DISH,BON APPETIT - THE DISH,09/24/2013,Seating 51-150 - Risk Category III,1700 7TH AVE ,SEATTLE,98101,,-122.3352124297,47.613985458100004,BON APPETIT - THE DISH,Routine Inspection/Field Review,0,Satisfactory,False,,,0,PR0066868,DARFXFMTM,
8448,BON APPETIT - THE DISH,BON APPETIT - THE DISH,03/26/2013,Seating 51-150 - Risk Category III,1700 7TH AVE ,SEATTLE,98101,,-122.3352124297,47.613985458100004,BON APPETIT - THE DISH,Routine Inspection/Field Review,5,Satisfactory,False,blue,4000 - Food and non-food surfaces properly used and...,5,PR0066868,DAX17ZB08,IV2QG0WIY
8449,BON APPETIT - THE DISH,BON APPETIT - THE DISH,12/10/2012,Seating 51-150 - Risk Category III,1700 7TH AVE ,SEATTLE,98101,,-122.3352124297,47.613985458100004,BON APPETIT - THE DISH,Routine Inspection/Field Review,0,Satisfactory,False,,,0,PR0066868,DA2396585,
8450,BON APPETIT - THE DISH,BON APPETIT - THE DISH,09/20/2012,Seating 51-150 - Risk Category III,1700 7TH AVE ,SEATTLE,98101,,-122.3352124297,47.613985458100004,BON APPETIT - THE DISH,Consultation/Education - Field,0,Complete,False,,,0,PR0066868,DA2372476,
8451,BON APPETIT - THE DISH,BON APPETIT - THE DISH,03/16/2012,Seating 51-150 - Risk Category III,1700 7TH AVE ,SEATTLE,98101,,-122.3352124297,47.613985458100004,BON APPETIT - THE DISH,Routine Inspection/Field Review,5,Satisfactory,False,blue,3300 - Potential food contamination prevented during ...,5,PR0066868,DA2315749,IV5048708
8452,BON APPETIT - THE DISH,BON APPETIT - THE DISH,12/21/2011,Seating 51-150 - Risk Category III,1700 7TH AVE ,SEATTLE,98101,,-122.3352124297,47.613985458100004,BON APPETIT - THE DISH,Consultation/Education - Field,0,Complete,False,,,0,PR0066868,DA2291112,
8453,BON APPETIT - THE DISH,BON APPETIT - THE DISH,06/01/2011,Seating 51-150 - Risk Category III,1700 7TH AVE ,SEATTLE,98101,,-122.3352124297,47.613985458100004,BON APPETIT - THE DISH,Routine Inspection/Field Review,7,Satisfactory,False,blue,3300 - Potential food contamination prevented during ...,5,PR0066868,DA2226381,IV3569000
8454,BON APPETIT - THE DISH,BON APPETIT - THE DISH,06/01/2011,Seating 51-150 - Risk Category III,1700 7TH AVE ,SEATTLE,98101,,-122.3352124297,47.613985458100004,BON APPETIT - THE DISH,Routine Inspection/Field Review,7,Satisfactory,False,blue,"4800 - Physical facilities properly installed,...",2,PR0066868,DA2226381,IV3568978
8455,BON APPETIT - THE DISH,BON APPETIT - THE DISH,02/11/2011,Seating 51-150 - Risk Category III,1700 7TH AVE ,SEATTLE,98101,,-122.3352124297,47.613985458100004,BON APPETIT - THE DISH,Routine Inspection/Field Review,5,Satisfactory,False,blue,3300 - Potential food contamination prevented during ...,5,PR0066868,DA2193412,IV3052165
8456,BON APPETIT / BOTTOM LINE,BON APPETIT / BOTTOM LINE,02/02/2015,Seating 0-12 - Risk Category III,901 12TH  - PIGGOT BLDG AVE ,SEATTLE,98122,,-122.3171120616,47.610653491499995,BON APPETIT / BOTTOM LINE,Routine Inspection/Field Review,0,Satisfactory,False,,,0,PR0066924,DAJ0QIRD3,
8457,BON APPETIT / BOTTOM LINE,BON APPETIT / BOTTOM LINE,10/13/2014,Seating 0-12 - Risk Category III,901 12TH  - PIGGOT BLDG AVE ,SEATTLE,98122,,-122.3171120616,47.610653491499995,BON APPETIT / BOTTOM LINE,Routine Inspection/Field Review,10,Unsatisfactory,False,red,2110 - Proper cold holding temperatures (greater than  45 degrees F),10,PR0066924,DA2548564,IV6940551
8458,BON APPETIT / BOTTOM LINE,BON APPETIT / BOTTOM LINE,05/07/2014,Seating 0-12 - Risk Category III,901 12TH  - PIGGOT BLDG AVE ,SEATTLE,98122,,-122.3171120616,47.610653491499995,BON APPETIT / BOTTOM LINE,Consultation/Education - Field,0,Complete,False,,,0,PR0066924,DA2512620,
8459,BON APPETIT / BOTTOM LINE,BON APPETIT / BOTTOM LINE,01/31/2014,Seating 0-12 - Risk Category III,901 12TH  - PIGGOT BLDG AVE ,SEATTLE,98122,,-122.3171120616,47.610653491499995,BON APPETIT / BOTTOM LINE,Routine Inspection/Field Review,6,Satisfactory,False,blue,3700 - In-use utensils properly stored,3,PR0066924,DA2492240,IV6842395
8460,BON APPETIT / BOTTOM LINE,BON APPETIT / BOTTOM LINE,01/31/2014,Seating 0-12 - Risk Category III,901 12TH  - PIGGOT BLDG AVE ,SEATTLE,98122,,-122.3171120616,47.610653491499995,BON APPETIT / BOTTOM LINE,Routine Inspection/Field Review,6,Satisfactory,False,blue,3900 - Single use and single service articles properly...,3,PR0066924,DA2492240,IV6842392
8461,BON APPETIT / BOTTOM LINE,BON APPETIT / BOTTOM LINE,10/22/2013,Seating 0-12 - Risk Category III,901 12TH  - PIGGOT BLDG AVE ,SEATTLE,98122,,-122.3171120616,47.610653491499995,BON APPETIT / BOTTOM LINE,Consultation/Education - Field,0,Complete,False,,,0,PR0066924,DA2472042,
8462,BON APPETIT / BOTTOM LINE,BON APPETIT / BOTTOM LINE,05/28/2013,Seating 0-12 - Risk Category III,901 12TH  - PIGGOT BLDG AVE ,SEATTLE,98122,,-122.3171120616,47.610653491499995,BON APPETIT / BOTTOM LINE,Routine Inspection/Field Review,8,Unsatisfactory,False,blue,4300 - Non-food contact surfaces maintained and clean,3,PR0066924,DA2437294,IV6698813
8463,BON APPETIT / BOTTOM LINE,BON APPETIT / BOTTOM LINE,05/28/2013,Seating 0-12 - Risk Category III,901 12TH  - PIGGOT BLDG AVE ,SEATTLE,98122,,-122.3171120616,47.610653491499995,BON APPETIT / BOTTOM LINE,Routine Inspection/Field Review,8,Unsatisfactory,False,red,2120 - Proper cold holding temperatures ( 42 degrees F to 45 degrees F),5,PR0066924,DA2437294,IV6698828
8464,BON APPETIT / BOTTOM LINE,BON APPETIT / BOTTOM LINE,02/20/2013,Seating 0-12 - Risk Category III,901 12TH  - PIGGOT BLDG AVE ,SEATTLE,98122,,-122.3171120616,47.610653491499995,BON APPETIT / BOTTOM LINE,Routine Inspection/Field Review,5,Unsatisfactory,False,red,2120 - Proper cold holding temperatures ( 42 degrees F to 45 degrees F),5,PR0066924,DA2415662,IV6577570
8465,BON APPETIT / BOTTOM LINE,BON APPETIT / BOTTOM LINE,10/24/2012,Seating 0-12 - Risk Category III,901 12TH  - PIGGOT BLDG AVE ,SEATTLE,98122,,-122.3171120616,47.610653491499995,BON APPETIT / BOTTOM LINE,Consultation/Education - Field,0,Complete,False,,,0,PR0066924,DA2383139,
8466,BON APPETIT / BOTTOM LINE,BON APPETIT / BOTTOM LINE,06/01/2012,Seating 0-12 - Risk Category III,901 12TH  - PIGGOT BLDG AVE ,SEATTLE,98122,,-122.3171120616,47.610653491499995,BON APPETIT / BOTTOM LINE,Routine Inspection/Field Review,0,Satisfactory,False,,,0,PR0066924,DA2338915,
8467,BON APPETIT / BOTTOM LINE,BON APPETIT / BOTTOM LINE,03/09/2012,Seating 0-12 - Risk Category III,901 12TH  - PIGGOT BLDG AVE ,SEATTLE,98122,,-122.3171120616,47.610653491499995,BON APPETIT / BOTTOM LINE,Routine Inspection/Field Review,0,Satisfactory,False,,,0,PR0066924,DA2313670,
8468,BON APPETIT / BOTTOM LINE,BON APPETIT / BOTTOM LINE,12/12/2011,Seating 0-12 - Risk Category III,901 12TH  - PIGGOT BLDG AVE ,SEATTLE,98122,,-122.3171120616,47.610653491499995,BON APPETIT / BOTTOM LINE,Consultation/Education - Field,0,Complete,False,,,0,PR0066924,DA2288361,
8469,BON APPETIT / BOTTOM LINE,BON APPETIT / BOTTOM LINE,05/24/2011,Seating 0-12 - Risk Category III,901 12TH  - PIGGOT BLDG AVE ,SEATTLE,98122,,-122.3171120616,47.610653491499995,BON APPETIT / BOTTOM LINE,Routine Inspection/Field Review,0,Satisfactory,False,,,0,PR0066924,DA2224144,
8470,BON APPETIT / BOTTOM LINE,BON APPETIT / BOTTOM LINE,01/18/2011,Seating 0-12 - Risk Category III,901 12TH  - PIGGOT BLDG AVE ,SEATTLE,98122,,-122.3171120616,47.610653491499995,BON APPETIT / BOTTOM LINE,Routine Inspection/Field Review,15,Unsatisfactory,False,blue,"3400 - Wiping cloths properly used, stored",5,PR0066924,DA2186086,IV2901819
8471,BON APPETIT / BOTTOM LINE,BON APPETIT / BOTTOM LINE,01/18/2011,Seating 0-12 - Risk Category III,901 12TH  - PIGGOT BLDG AVE ,SEATTLE,98122,,-122.3171120616,47.610653491499995,BON APPETIT / BOTTOM LINE,Routine Inspection/Field Review,15,Unsatisfactory,False,red,2110 - Proper cold holding temperatures (greater than  45 degrees F),10,PR0066924,DA2186086,IV2901817
8472,BON APPETIT @ ADOBE,BON APPETIT @ ADOBE,11/17/2014,Seating 51-150 - Risk Category III,801 N 34TH ST,Seattle,98103,(206) 675-7374,-122.3490192644,47.6489112404,BON APPETIT @ ADOBE,Consultation/Education - Field,0,Complete,False,,,0,PR0050983,DA8IPYTDC,
8473,BON APPETIT @ ADOBE,BON APPETIT @ ADOBE,09/29/2014,Seating 51-150 - Risk Category III,801 N 34TH ST,Seattle,98103,(206) 675-7374,-122.3490192644,47.6489112404,BON APPETIT @ ADOBE,Return Inspection,35,Unsatisfactory,False,red,1900 - No room temperature storage; proper use of time...,25,PR0050983,DAFOIW6B6,IVGKMRFED
8474,BON APPETIT @ ADOBE,BON APPETIT @ ADOBE,09/29/2014,Seating 51-150 - Risk Category III,801 N 34TH ST,Seattle,98103,(206) 675-7374,-122.3490192644,47.6489112404,BON APPETIT @ ADOBE,Return Inspection,35,Unsatisfactory,False,red,2110 - Proper cold holding temperatures (greater than  45 degrees F),10,PR0050983,DAFOIW6B6,IV5VVREPA
8475,BON APPETIT @ ADOBE,BON APPETIT @ ADOBE,09/10/2014,Seating 51-150 - Risk Category III,801 N 34TH ST,Seattle,98103,(206) 675-7374,-122.3490192644,47.6489112404,BON APPETIT @ ADOBE,Routine Inspection/Field Review,40,Unsatisfactory,False,red,2110 - Proper cold holding temperatures (greater than  45 degrees F),10,PR0050983,DARJWRI6A,IVM000TTK
8476,BON APPETIT @ ADOBE,BON APPETIT @ ADOBE,09/10/2014,Seating 51-150 - Risk Category III,801 N 34TH ST,Seattle,98103,(206) 675-7374,-122.3490192644,47.6489112404,BON APPETIT @ ADOBE,Routine Inspection/Field Review,40,Unsatisfactory,False,red,0200 - Food Worker Cards current for all food workers; new food workers trained,5,PR0050983,DARJWRI6A,IVTB7FNLS
8477,BON APPETIT @ ADOBE,BON APPETIT @ ADOBE,09/10/2014,Seating 51-150 - Risk Category III,801 N 34TH ST,Seattle,98103,(206) 675-7374,-122.3490192644,47.6489112404,BON APPETIT @ ADOBE,Routine Inspection/Field Review,40,Unsatisfactory,False,red,1900 - No room temperature storage; proper use of time...,25,PR0050983,DARJWRI6A,IVUV41VJ0
8478,BON APPETIT AT ZULILY,BON APPETIT AT ZULILY,11/12/2014,Seating 151-250 - Risk Category III,2601 ELLIOTT AVE,SEATTLE,98121,,-122.352572,47.614257,BON APPETIT AT ZULILY,Routine Inspection/Field Review,30,Unsatisfactory,False,blue,"3100 - Proper labeling, signage",5,PR0083968,DA2557481,IV6950624
8479,BON APPETIT AT ZULILY,BON APPETIT AT ZULILY,11/12/2014,Seating 151-250 - Risk Category III,2601 ELLIOTT AVE,SEATTLE,98121,,-122.352572,47.614257,BON APPETIT AT ZULILY,Routine Inspection/Field Review,30,Unsatisfactory,False,red,1600 - Proper cooling procedure,25,PR0083968,DA2557481,IV6950623
8480,BON APPETIT AT ZULILY,BON APPETIT AT ZULILY,09/25/2014,Seating 151-250 - Risk Category III,2601 ELLIOTT AVE,SEATTLE,98121,,-122.352572,47.614257,BON APPETIT AT ZULILY,Consultation/Education - Field,0,Complete,False,,,0,PR0083968,DA2553002,
